<=50K;0.8647842067758122;<=50K;1.0;correct;1
<=50K;0.5519581962379738;>50K;0.0;incorrect;0
>50K;0.12170711654824978;>50K;0.0;correct;1
<=50K;0.8203781356872186;<=50K;1.0;correct;1
>50K;0.10887082877506077;>50K;0.0;correct;1
>50K;0.07178588235267541;>50K;0.0;correct;1
>50K;0.30648679317080524;<=50K;1.0;incorrect;0
>50K;0.4725998914271456;<=50K;1.0;incorrect;0
>50K;0.2851778973453014;>50K;0.0;correct;1
>50K;0.1642853822336121;>50K;0.0;correct;1
<=50K;1.2068036844156538;<=50K;1.0;correct;1
<=50K;1.0032537526288081;<=50K;1.0;correct;1
<=50K;0.6041432791010297;>50K;0.0;incorrect;0
<=50K;1.1737701797096765;<=50K;1.0;correct;1
<=50K;0.5336780436644559;>50K;0.0;incorrect;0
<=50K;0.932567400424473;<=50K;1.0;correct;1
>50K;0.2679806216280895;>50K;0.0;correct;1
>50K;0.39245635262905704;>50K;0.0;correct;1
>50K;0.4129561153723755;<=50K;1.0;incorrect;0
<=50K;1.2747571687051142;<=50K;1.0;correct;1
>50K;0.054706923752994185;>50K;0.0;correct;1
>50K;-0.04459903490122588;>50K;0.0;correct;1
>50K;0.13143854811240435;>50K;0.0;correct;1
>50K;0.39280190298357937;<=50K;1.0;incorrect;0
>50K;-0.029015823229418924;>50K;0.0;correct;1
<=50K;0.5635087543910681;>50K;0.0;incorrect;0
<=50K;0.503907982965015;>50K;0.0;incorrect;0
<=50K;0.6164903997890253;<=50K;1.0;correct;1
<=50K;0.5077177490244436;>50K;0.0;incorrect;0
<=50K;0.7807282847669135;<=50K;1.0;correct;1
<=50K;0.5340564244937533;>50K;0.0;incorrect;0
<=50K;0.8379638934458681;<=50K;1.0;correct;1
<=50K;0.506119734441941;<=50K;1.0;correct;1
>50K;0.2959914231474669;>50K;0.0;correct;1
>50K;0.442433756221211;>50K;0.0;correct;1
>50K;0.13851812963606508;>50K;0.0;correct;1
>50K;0.4110422862969438;>50K;0.0;correct;1
<=50K;0.8043787193895866;<=50K;1.0;correct;1
>50K;0.10684303416896429;>50K;0.0;correct;1
>50K;0.4129561153723755;>50K;0.0;correct;1
>50K;0.21862016127269873;>50K;0.0;correct;1
>50K;0.33217414882993523;>50K;0.0;correct;1
<=50K;0.8178526085456679;<=50K;1.0;correct;1
<=50K;0.7021273428305116;<=50K;1.0;correct;1
>50K;0.27385374589489914;>50K;0.0;correct;1
>50K;0.12286148653464307;>50K;0.0;correct;1
<=50K;1.0247077638350541;<=50K;1.0;correct;1
>50K;0.2409666887778651;>50K;0.0;correct;1
>50K;0.45707241304891943;>50K;0.0;correct;1
<=50K;0.6827385832110475;<=50K;1.0;correct;1
>50K;0.47076244760893327;<=50K;1.0;incorrect;0
>50K;0.27763706944252425;>50K;0.0;correct;1
<=50K;0.6344050843500837;<=50K;1.0;correct;1
<=50K;0.6301020212208188;>50K;0.0;incorrect;0
>50K;0.42248947200037024;>50K;0.0;correct;1
<=50K;0.7619330297009308;>50K;0.0;incorrect;0
>50K;0.43260787593826583;>50K;0.0;correct;1
<=50K;0.612622912394062;>50K;0.0;incorrect;0
<=50K;0.8535479086622769;<=50K;1.0;correct;1
>50K;0.2785307399280656;>50K;0.0;correct;1
<=50K;1.4101559814331124;<=50K;1.0;correct;1
>50K;0.2612606023042822;>50K;0.0;correct;1
>50K;0.4912756772682887;<=50K;1.0;incorrect;0
>50K;0.2059403530627369;<=50K;1.0;incorrect;0
<=50K;0.703775954361376;<=50K;1.0;correct;1
>50K;0.43414535905538076;<=50K;1.0;incorrect;0
<=50K;0.8672731311853679;<=50K;1.0;correct;1
<=50K;0.5265279746278314;>50K;0.0;incorrect;0
>50K;0.1353596951492772;>50K;0.0;correct;1
>50K;0.3772026611154865;>50K;0.0;correct;1
>50K;-0.21441725329178346;>50K;0.0;correct;1
<=50K;0.550509118764108;<=50K;1.0;correct;1
<=50K;0.7328426277264166;<=50K;1.0;correct;1
>50K;0.33308174167158994;>50K;0.0;correct;1
<=50K;0.653953832933367;<=50K;1.0;correct;1
<=50K;0.6040522390177818;<=50K;1.0;correct;1
<=50K;0.6061826504079131;>50K;0.0;incorrect;0
>50K;0.08219012069258452;>50K;0.0;correct;1
>50K;0.4325178736139949;>50K;0.0;correct;1
<=50K;0.8199830199357994;<=50K;1.0;correct;1
>50K;0.12272324532157391;<=50K;1.0;incorrect;0
>50K;0.45666361462834143;<=50K;1.0;incorrect;0
>50K;0.3413007884767882;>50K;0.0;correct;1
<=50K;0.673575557842216;<=50K;1.0;correct;1
>50K;0.3399336151843788;>50K;0.0;correct;1
<=50K;0.5781764317968008;<=50K;1.0;correct;1
>50K;-0.058733685874299;>50K;0.0;correct;1
<=50K;0.6535098315410703;<=50K;1.0;correct;1
<=50K;0.9403261193507595;<=50K;1.0;correct;1
<=50K;1.060539021366935;<=50K;1.0;correct;1
>50K;0.2889296251472126;>50K;0.0;correct;1
<=50K;0.5217156757748198;<=50K;1.0;correct;1
>50K;0.30945143453588714;>50K;0.0;correct;1
>50K;0.4877009706048006;<=50K;1.0;incorrect;0
>50K;0.41310475236494293;>50K;0.0;correct;1
<=50K;0.9198363953717792;<=50K;1.0;correct;1
<=50K;0.666285409038068;<=50K;1.0;correct;1
>50K;0.4397718279258671;<=50K;1.0;incorrect;0
>50K;0.47806132953850605;<=50K;1.0;incorrect;0
>50K;0.4072199100729923;>50K;0.0;correct;1
<=50K;0.8621024203256535;<=50K;1.0;correct;1
>50K;0.49382332041308746;<=50K;1.0;incorrect;0
<=50K;0.8613066275885635;<=50K;1.0;correct;1
>50K;0.47146570075109734;<=50K;1.0;incorrect;0
<=50K;1.1013235647879371;<=50K;1.0;correct;1
<=50K;0.5189871337754026;<=50K;1.0;correct;1
>50K;0.16699569556765176;>50K;0.0;correct;1
>50K;0.33572974531312805;>50K;0.0;correct;1
>50K;0.34703779732077294;>50K;0.0;correct;1
>50K;0.2710864825872274;>50K;0.0;correct;1
<=50K;0.8804732771755381;<=50K;1.0;correct;1
<=50K;1.2545280431193881;<=50K;1.0;correct;1
>50K;0.4129561153723755;>50K;0.0;correct;1
>50K;0.3569650416678691;<=50K;1.0;incorrect;0
<=50K;0.5158362134896142;>50K;0.0;incorrect;0
>50K;0.4243194787724356;>50K;0.0;correct;1
>50K;0.37050276611059546;>50K;0.0;correct;1
<=50K;0.9389577761633552;<=50K;1.0;correct;1
>50K;0.09229296856003383;>50K;0.0;correct;1
>50K;0.11842210782511314;>50K;0.0;correct;1
>50K;0.2556852590796656;>50K;0.0;correct;1
<=50K;1.2350016299495683;<=50K;1.0;correct;1
>50K;0.4587461193226925;>50K;0.0;correct;1
<=50K;0.910848478501924;<=50K;1.0;correct;1
>50K;0.021526689132419452;>50K;0.0;correct;1
<=50K;0.8730644081990309;<=50K;1.0;correct;1
<=50K;1.040542772316099;<=50K;1.0;correct;1
>50K;0.41482136413546333;<=50K;1.0;incorrect;0
<=50K;0.5971176470307267;<=50K;1.0;correct;1
>50K;0.2969063087124244;>50K;0.0;correct;1
<=50K;0.5766401735597804;>50K;0.0;incorrect;0
>50K;0.33150989704138095;>50K;0.0;correct;1
>50K;0.3135199834299705;>50K;0.0;correct;1
<=50K;0.7336412483878088;<=50K;1.0;correct;1
>50K;0.3144288483426809;>50K;0.0;correct;1
>50K;0.22539898128032265;>50K;0.0;correct;1
>50K;0.4423437538969401;<=50K;1.0;incorrect;0
>50K;0.0717479824593496;>50K;0.0;correct;1
<=50K;1.10973437592836;<=50K;1.0;correct;1
<=50K;1.1379835476160354;<=50K;1.0;correct;1
>50K;0.43414535905538076;>50K;0.0;correct;1
>50K;0.20382897962156005;>50K;0.0;correct;1
>50K;0.13863498857692563;>50K;0.0;correct;1
>50K;0.06979220012415527;>50K;0.0;correct;1
>50K;0.48201955356344145;<=50K;1.0;incorrect;0
<=50K;0.5774918549392827;>50K;0.0;incorrect;0
>50K;0.324810998787536;>50K;0.0;correct;1
<=50K;1.0399514598566182;<=50K;1.0;correct;1
<=50K;0.8716046296509282;<=50K;1.0;correct;1
>50K;0.26074440909255675;>50K;0.0;correct;1
<=50K;1.3015117877054736;<=50K;1.0;correct;1
>50K;0.37240511122240777;>50K;0.0;correct;1
<=50K;0.653313786875598;<=50K;1.0;correct;1
>50K;0.35090265423512;>50K;0.0;correct;1
>50K;0.21171315907079985;>50K;0.0;correct;1
>50K;0.43967850232571487;>50K;0.0;correct;1
>50K;0.38398184741002456;>50K;0.0;correct;1
<=50K;0.7725632612755073;<=50K;1.0;correct;1
>50K;0.3568636776037181;>50K;0.0;correct;1
>50K;0.08289337383474887;>50K;0.0;correct;1
>50K;0.047845461527490196;>50K;0.0;correct;1
>50K;0.43982305436167607;>50K;0.0;correct;1
>50K;0.3347851904690295;>50K;0.0;correct;1
>50K;0.2640197025202053;>50K;0.0;correct;1
>50K;0.07237360854471725;>50K;0.0;correct;1
<=50K;0.9448315852138859;<=50K;1.0;correct;1
<=50K;0.6776567295032985;<=50K;1.0;correct;1
<=50K;0.917543048631088;>50K;0.0;incorrect;0
>50K;0.25447080188757576;>50K;0.0;correct;1
<=50K;0.8525401128427504;<=50K;1.0;correct;1
<=50K;0.7357477982871585;<=50K;1.0;correct;1
<=50K;0.7127844475343885;>50K;0.0;incorrect;0
<=50K;0.7454498233488791;<=50K;1.0;correct;1
>50K;0.43624881057678727;>50K;0.0;correct;1
<=50K;0.8911229447641158;<=50K;1.0;correct;1
<=50K;0.7325933463829644;<=50K;1.0;correct;1
>50K;0.42266771050477553;>50K;0.0;correct;1
<=50K;0.6036009361572048;>50K;0.0;incorrect;0
>50K;0.43588316936591415;<=50K;1.0;incorrect;0
<=50K;0.9827747365114038;<=50K;1.0;correct;1
>50K;0.4963337861261062;>50K;0.0;correct;1
<=50K;0.8727798138452156;<=50K;1.0;correct;1
>50K;0.10175187893420407;>50K;0.0;correct;1
>50K;0.002393632302732429;>50K;0.0;correct;1
>50K;0.26752910441740513;>50K;0.0;correct;1
>50K;0.2769389639893424;<=50K;1.0;incorrect;0
<=50K;0.9978959967429809;<=50K;1.0;correct;1
>50K;0.16816284574588947;>50K;0.0;correct;1
<=50K;1.0094366082669008;<=50K;1.0;correct;1
>50K;0.4944549102601546;<=50K;1.0;incorrect;0
>50K;0.08546541412023284;>50K;0.0;correct;1
>50K;0.3039517148877647;>50K;0.0;correct;1
>50K;0.41932329161835774;>50K;0.0;correct;1
>50K;0.4721936732804963;>50K;0.0;correct;1
<=50K;0.8189281402225527;<=50K;1.0;correct;1
>50K;0.48296410840754;>50K;0.0;correct;1
>50K;-0.10656127322492176;>50K;0.0;correct;1
<=50K;0.9843859561994099;<=50K;1.0;correct;1
<=50K;0.5200666423427902;>50K;0.0;incorrect;0
>50K;0.20655333668095266;>50K;0.0;correct;1
<=50K;0.5942263587348366;>50K;0.0;incorrect;0
<=50K;0.7726870602587201;<=50K;1.0;correct;1
<=50K;0.5512197597111128;<=50K;1.0;correct;1
>50K;0.33413260887876456;>50K;0.0;correct;1
>50K;0.4288499791067489;>50K;0.0;correct;1
<=50K;0.6595237319500451;<=50K;1.0;correct;1
>50K;0.4714758443912532;<=50K;1.0;incorrect;0
<=50K;1.149280980198561;<=50K;1.0;correct;1
<=50K;0.5243458041522265;<=50K;1.0;correct;1
>50K;0.2748228301753931;>50K;0.0;correct;1
<=50K;1.0335525095455294;<=50K;1.0;correct;1
<=50K;0.6936754727329795;<=50K;1.0;correct;1
>50K;-0.08446106450567498;>50K;0.0;correct;1
>50K;0.32716823993686717;>50K;0.0;correct;1
>50K;0.12662322968658674;>50K;0.0;correct;1
>50K;0.1641973186368534;<=50K;1.0;incorrect;0
<=50K;0.8086913198308363;<=50K;1.0;correct;1
>50K;0.3748110514812865;>50K;0.0;correct;1
<=50K;0.6199156802037766;>50K;0.0;incorrect;0
<=50K;0.8036536276332324;<=50K;1.0;correct;1
>50K;0.3283334445192612;<=50K;1.0;incorrect;0
>50K;0.4677188406376566;<=50K;1.0;incorrect;0
<=50K;0.520108842297073;>50K;0.0;incorrect;0
>50K;0.11420434921432371;>50K;0.0;correct;1
<=50K;0.9141237719295725;<=50K;1.0;correct;1
<=50K;0.6403955734071389;<=50K;1.0;correct;1
>50K;-0.032126862917761095;>50K;0.0;correct;1
>50K;-0.044885316307193446;>50K;0.0;correct;1
<=50K;1.0061613148392525;<=50K;1.0;correct;1
<=50K;1.2044998593166691;<=50K;1.0;correct;1
>50K;0.3837306165930187;>50K;0.0;correct;1
>50K;0.39260297482984224;>50K;0.0;correct;1
<=50K;1.022541105253376;<=50K;1.0;correct;1
>50K;0.34703779732077294;>50K;0.0;correct;1
<=50K;0.9237947950912028;<=50K;1.0;correct;1
>50K;0.46074111110076726;<=50K;1.0;incorrect;0
>50K;0.2473013371279565;>50K;0.0;correct;1
>50K;0.4951617017825507;>50K;0.0;correct;1
>50K;0.24179768496819115;<=50K;1.0;incorrect;0
>50K;0.4129561153723755;<=50K;1.0;incorrect;0
<=50K;1.0524840517584133;<=50K;1.0;correct;1
<=50K;0.9522224842662446;<=50K;1.0;correct;1
<=50K;0.5017122886378476;>50K;0.0;incorrect;0
>50K;0.4051066117005953;>50K;0.0;correct;1
>50K;0.36822704100377823;>50K;0.0;correct;1
>50K;0.43746862039662454;>50K;0.0;correct;1
>50K;0.19535429423052791;>50K;0.0;correct;1
<=50K;0.5844004784518915;>50K;0.0;incorrect;0
>50K;0.41807912207853976;>50K;0.0;correct;1
>50K;0.4141221234993711;<=50K;1.0;incorrect;0
>50K;0.3395432113637759;<=50K;1.0;incorrect;0
>50K;0.19207955443408226;>50K;0.0;correct;1
>50K;0.3420000291128804;>50K;0.0;correct;1
>50K;0.2970688606520586;>50K;0.0;correct;1
<=50K;0.8826731193954285;<=50K;1.0;correct;1
<=50K;1.0492139093786679;<=50K;1.0;correct;1
>50K;0.3910198466222937;>50K;0.0;correct;1
>50K;0.10040911322142304;>50K;0.0;correct;1
>50K;0.3199768952344841;>50K;0.0;correct;1
>50K;0.4238922417932738;<=50K;1.0;incorrect;0
<=50K;0.6040387622474954;<=50K;1.0;correct;1
<=50K;0.5017122886378476;<=50K;1.0;correct;1
>50K;0.05587213977630384;>50K;0.0;correct;1
<=50K;0.8953146733980042;<=50K;1.0;correct;1
<=50K;0.6409556712053806;<=50K;1.0;correct;1
>50K;0.06404483887657136;>50K;0.0;correct;1
<=50K;1.4173029152435757;<=50K;1.0;correct;1
<=50K;0.9946207033153326;<=50K;1.0;correct;1
>50K;0.12575446460462775;>50K;0.0;correct;1
>50K;0.2837083853358577;>50K;0.0;correct;1
>50K;0.13933824171908998;>50K;0.0;correct;1
<=50K;0.7969509378556703;<=50K;1.0;correct;1
>50K;0.19905840303107952;>50K;0.0;correct;1
<=50K;0.6146181612048611;<=50K;1.0;correct;1
>50K;0.4421797932740591;<=50K;1.0;incorrect;0
>50K;0.4288499791067489;>50K;0.0;correct;1
>50K;0.381272452725329;>50K;0.0;correct;1
>50K;0.12002731898387028;>50K;0.0;correct;1
<=50K;0.7383782351704322;<=50K;1.0;correct;1
>50K;0.24649096864378733;>50K;0.0;correct;1
<=50K;1.096837053811796;<=50K;1.0;correct;1
<=50K;0.7721559002634135;<=50K;1.0;correct;1
<=50K;0.5798290036090624;<=50K;1.0;correct;1
>50K;0.12575446460462775;>50K;0.0;correct;1
<=50K;0.8876270015981715;>50K;0.0;incorrect;0
>50K;0.29447826472050326;<=50K;1.0;incorrect;0
<=50K;0.68061012911238;<=50K;1.0;correct;1
<=50K;1.1220890738213634;<=50K;1.0;correct;1
>50K;0.46835067179194034;<=50K;1.0;incorrect;0
>50K;0.468190407323449;<=50K;1.0;incorrect;0
>50K;0.4350668559532993;<=50K;1.0;incorrect;0
<=50K;0.5559032073517809;<=50K;1.0;correct;1
>50K;-0.09756223821626847;>50K;0.0;correct;1
>50K;0.40882594000613764;>50K;0.0;correct;1
>50K;0.3354497820371431;>50K;0.0;correct;1
>50K;-0.025763028052708303;>50K;0.0;correct;1
<=50K;0.775281493764117;<=50K;1.0;correct;1
>50K;0.48458763356752826;>50K;0.0;correct;1
<=50K;0.8703734795718868;<=50K;1.0;correct;1
>50K;0.18682582080853044;>50K;0.0;correct;1
>50K;0.07115441679324336;>50K;0.0;correct;1
<=50K;0.7225601823191179;<=50K;1.0;correct;1
>50K;0.26823955079195194;>50K;0.0;correct;1
<=50K;0.6743757348863053;<=50K;1.0;correct;1
<=50K;0.8383557121042432;<=50K;1.0;correct;1
>50K;0.36725126305637995;<=50K;1.0;incorrect;0
<=50K;1.0439600799433808;<=50K;1.0;correct;1
<=50K;0.6574366321134943;<=50K;1.0;correct;1
>50K;0.16641833146007118;>50K;0.0;correct;1
>50K;0.3942389631425361;>50K;0.0;correct;1
<=50K;0.522494959617177;<=50K;1.0;correct;1
